,Year,X,Y
2897,2013,37,62
2898,2013,38,62
2899,2013,39,62
2900,2013,40,62
2901,2013,41,62
2902,2013,42,62
2903,2013,43,62
2904,2013,44,62
2905,2013,45,62
2906,2013,46,62
2907,2013,47,62
2908,2013,48,62
2909,2013,49,62
2910,2013,50,62
2911,2013,51,62
2912,2013,52,62
2913,2013,53,62
2914,2013,54,62
2915,2013,55,62
2916,2013,56,62
2917,2013,57,62
2918,2013,58,62
2919,2013,59,62
2920,2013,60,62
2921,2013,61,62
2922,2013,62,62
2923,2013,63,62
2924,2013,64,62
2925,2013,0,61
2926,2013,1,61
2927,2013,2,61
2928,2013,3,61
2929,2013,4,61
2930,2013,5,61
2931,2013,6,61
2932,2013,7,61
2933,2013,8,61
2934,2013,9,61
2935,2013,10,61
2936,2013,11,61
2937,2013,12,61
2938,2013,13,61
2939,2013,14,61
2940,2013,15,61
2941,2013,16,61
2942,2013,17,61
2943,2013,18,61
2944,2013,19,61
2945,2013,20,61
2946,2013,21,61
2947,2013,22,61
2948,2013,23,61
2949,2013,24,61
2950,2013,25,61
2951,2013,26,61
2952,2013,27,61
2953,2013,28,61
2954,2013,29,61
2955,2013,30,61
2956,2013,31,61
2957,2013,32,61
2958,2013,33,61
2959,2013,34,61
2960,2013,35,61
2961,2013,36,61
2962,2013,37,61
2963,2013,38,61
2964,2013,39,61
2965,2013,40,61
2966,2013,41,61
2967,2013,42,61
2968,2013,43,61
2969,2013,44,61
2970,2013,45,61
2971,2013,46,61
2972,2013,47,61
2973,2013,48,61
2974,2013,49,61
2975,2013,50,61
2976,2013,51,61
2977,2013,52,61
2978,2013,53,61
2979,2013,54,61
2980,2013,55,61
2981,2013,56,61
2982,2013,57,61
2983,2013,58,61
2984,2013,59,61
2985,2013,60,61
2986,2013,61,61
2987,2013,62,61
2988,2013,63,61
2989,2013,64,61
2990,2013,0,60
2991,2013,1,60
2992,2013,2,60
2993,2013,3,60
2994,2013,4,60
2995,2013,5,60
2996,2013,6,60
2997,2013,7,60
2998,2013,8,60
2999,2013,9,60
3000,2013,10,60
3001,2013,11,60
3002,2013,12,60
3003,2013,13,60
3004,2013,14,60
3005,2013,15,60
3006,2013,16,60
3007,2013,17,60
3008,2013,18,60
3009,2013,19,60
3010,2013,20,60
3011,2013,21,60
3012,2013,22,60
3013,2013,23,60
3014,2013,24,60
3015,2013,25,60
3016,2013,26,60
3017,2013,27,60
3018,2013,28,60
3019,2013,29,60
3020,2013,30,60
3021,2013,31,60
3022,2013,32,60
3023,2013,33,60
3024,2013,34,60
3025,2013,35,60
3026,2013,36,60
3027,2013,37,60
3028,2013,38,60
3029,2013,39,60
3030,2013,40,60
3031,2013,41,60
3032,2013,42,60
3033,2013,43,60
3034,2013,44,60
3035,2013,45,60
3036,2013,46,60
3037,2013,47,60
3038,2013,48,60
3039,2013,49,60
3040,2013,50,60
3041,2013,51,60
3042,2013,52,60
3043,2013,53,60
3044,2013,54,60
3045,2013,55,60
3046,2013,56,60
3047,2013,57,60
3048,2013,58,60
3049,2013,59,60
3050,2013,60,60
3051,2013,61,60
3052,2013,62,60
3053,2013,63,60
3054,2013,64,60
3055,2013,0,59
3056,2013,1,59
3057,2013,2,59
3058,2013,3,59
3059,2013,4,59
3060,2013,5,59
3061,2013,6,59
3062,2013,7,59
3063,2013,8,59
3064,2013,9,59
3065,2013,10,59
3066,2013,11,59
3067,2013,12,59
3068,2013,13,59
3069,2013,14,59
3070,2013,15,59
3071,2013,16,59
3072,2013,17,59
3073,2013,18,59
3074,2013,19,59
3075,2013,20,59
3076,2013,21,59
3077,2013,22,59
3078,2013,23,59
3079,2013,24,59
3080,2013,25,59
3081,2013,26,59
3082,2013,27,59
3083,2013,28,59
3084,2013,29,59
3085,2013,30,59
3086,2013,31,59
3087,2013,32,59
3088,2013,33,59
3089,2013,34,59
3090,2013,35,59
3091,2013,36,59
3092,2013,37,59
3093,2013,38,59
3094,2013,39,59
3095,2013,40,59
3096,2013,41,59
3097,2013,42,59
3098,2013,43,59
3099,2013,44,59
3100,2013,45,59
3101,2013,46,59
3102,2013,47,59
3103,2013,48,59
3104,2013,49,59
3105,2013,50,59
3106,2013,51,59
3107,2013,52,59
3108,2013,53,59
3109,2013,54,59
3110,2013,55,59
3111,2013,56,59
3112,2013,57,59
3113,2013,58,59
3114,2013,59,59
3115,2013,60,59
3116,2013,61,59
3117,2013,62,59
3118,2013,63,59
3119,2013,64,59
3120,2013,0,58
3121,2013,1,58
3122,2013,2,58
3123,2013,3,58
3124,2013,4,58
3125,2013,5,58
3126,2013,6,58
3127,2013,7,58
3128,2013,8,58
3129,2013,9,58
3130,2013,10,58
3131,2013,11,58
3132,2013,12,58
3133,2013,13,58
3134,2013,14,58
3135,2013,15,58
3136,2013,16,58
3137,2013,17,58
3138,2013,18,58
3139,2013,19,58
3140,2013,20,58
3141,2013,21,58
3142,2013,22,58
3143,2013,23,58
3144,2013,24,58
3145,2013,25,58
3146,2013,26,58
3147,2013,27,58
3148,2013,28,58
3149,2013,29,58
3150,2013,30,58
3151,2013,31,58
3152,2013,32,58
3153,2013,33,58
3154,2013,34,58
3155,2013,35,58
3156,2013,36,58
3157,2013,37,58
3158,2013,38,58
3159,2013,39,58
3160,2013,40,58
3161,2013,41,58
3162,2013,42,58
3163,2013,43,58
3164,2013,44,58
3165,2013,45,58
3166,2013,46,58
3167,2013,47,58
3168,2013,48,58
3169,2013,49,58
3170,2013,50,58
3171,2013,51,58
3172,2013,52,58
3173,2013,53,58
3174,2013,54,58
3175,2013,55,58
3176,2013,56,58
3177,2013,57,58
3178,2013,58,58
3179,2013,59,58
3180,2013,60,58
3181,2013,61,58
3182,2013,62,58
3183,2013,63,58
3184,2013,64,58
3185,2013,0,57
3186,2013,1,57
3187,2013,2,57
3188,2013,3,57
3189,2013,4,57
3190,2013,5,57
3191,2013,6,57
3192,2013,7,57
3193,2013,8,57
3194,2013,9,57
3195,2013,10,57
3196,2013,11,57
3197,2013,12,57
3198,2013,13,57
3199,2013,14,57
3200,2013,15,57
3201,2013,16,57
3202,2013,17,57
3203,2013,18,57
3204,2013,19,57
3205,2013,20,57
3206,2013,21,57
3207,2013,22,57
3208,2013,23,57
3209,2013,24,57
3210,2013,25,57
3211,2013,26,57
3212,2013,27,57
3213,2013,28,57
3214,2013,29,57
3215,2013,30,57
3216,2013,31,57
3217,2013,32,57
3218,2013,33,57
3219,2013,34,57
3220,2013,35,57
3221,2013,36,57
3222,2013,37,57
3223,2013,38,57
3224,2013,39,57
3225,2013,40,57
3226,2013,41,57
3227,2013,42,57
3228,2013,43,57
3229,2013,44,57
3230,2013,45,57
3231,2013,46,57
3232,2013,47,57
3233,2013,48,57
3234,2013,49,57
3235,2013,50,57
3236,2013,51,57
3237,2013,52,57
3238,2013,53,57
3239,2013,54,57
3240,2013,55,57
3241,2013,56,57
3242,2013,57,57
3243,2013,58,57
3244,2013,59,57
3245,2013,60,57
3246,2013,61,57
3247,2013,62,57
3248,2013,63,57
3249,2013,64,57
3250,2013,0,56
3251,2013,1,56
3252,2013,2,56
3253,2013,3,56
3254,2013,4,56
3255,2013,5,56
3256,2013,6,56
3257,2013,7,56
3258,2013,8,56
3259,2013,9,56
3260,2013,10,56
3261,2013,11,56
3262,2013,12,56
3263,2013,13,56
3264,2013,14,56
3265,2013,15,56
3266,2013,16,56
3267,2013,17,56
3268,2013,18,56
3269,2013,19,56
3270,2013,20,56
3271,2013,21,56
3272,2013,22,56
3273,2013,23,56
3274,2013,24,56
3275,2013,25,56
3276,2013,26,56
3277,2013,27,56
3278,2013,28,56
3279,2013,29,56
3280,2013,30,56
3281,2013,31,56
3282,2013,32,56
3283,2013,33,56
3284,2013,34,56
3285,2013,35,56
3286,2013,36,56
3287,2013,37,56
3288,2013,38,56
3289,2013,39,56
3290,2013,40,56
3291,2013,41,56
3292,2013,42,56
3293,2013,43,56
3294,2013,44,56
3295,2013,45,56
3296,2013,46,56
3297,2013,47,56
3298,2013,48,56
3299,2013,49,56
3300,2013,50,56
3301,2013,51,56
3302,2013,52,56
3303,2013,53,56
3304,2013,54,56
3305,2013,55,56
3306,2013,56,56
3307,2013,57,56
3308,2013,58,56
3309,2013,59,56
3310,2013,60,56
3311,2013,61,56
3312,2013,62,56
3313,2013,63,56
3314,2013,64,56
3315,2013,0,55
3316,2013,1,55
3317,2013,2,55
3318,2013,3,55
3319,2013,4,55
3320,2013,5,55
3321,2013,6,55
3322,2013,7,55
3323,2013,8,55
3324,2013,9,55
3325,2013,10,55
3326,2013,11,55
3327,2013,12,55
3328,2013,13,55
3329,2013,14,55
3330,2013,15,55
3331,2013,16,55
3332,2013,17,55
3333,2013,18,55
3334,2013,19,55
3335,2013,20,55
3336,2013,21,55
3337,2013,22,55
3338,2013,23,55
3339,2013,24,55
3340,2013,25,55
3341,2013,26,55
3342,2013,27,55
3343,2013,28,55
3344,2013,29,55
3345,2013,30,55
3346,2013,31,55
3347,2013,32,55
3348,2013,33,55
3349,2013,34,55
3350,2013,35,55
3351,2013,36,55
3352,2013,37,55
3353,2013,38,55
3354,2013,39,55
3355,2013,40,55
3356,2013,41,55
3357,2013,42,55
3358,2013,43,55
3359,2013,44,55
3360,2013,45,55
3361,2013,46,55
3362,2013,47,55
3363,2013,48,55
3364,2013,49,55
3365,2013,50,55
3366,2013,51,55
3367,2013,52,55
3368,2013,53,55
3369,2013,54,55
3370,2013,55,55
3371,2013,56,55
3372,2013,57,55
3373,2013,58,55
3374,2013,59,55
3375,2013,60,55
3376,2013,61,55
3377,2013,62,55
3378,2013,63,55
3379,2013,64,55
3380,2013,0,54
3381,2013,1,54
3382,2013,2,54
3383,2013,3,54
3384,2013,4,54
3385,2013,5,54
3386,2013,6,54
3387,2013,7,54
3388,2013,8,54
3389,2013,9,54
3390,2013,10,54
3391,2013,11,54
3392,2013,12,54
3393,2013,13,54
3394,2013,14,54
3395,2013,15,54
3396,2013,16,54
3397,2013,17,54
3398,2013,18,54
3399,2013,19,54
3400,2013,20,54
3401,2013,21,54
3402,2013,22,54
3403,2013,23,54
3404,2013,24,54
3405,2013,25,54
3406,2013,26,54
3407,2013,27,54
3408,2013,28,54
3409,2013,29,54
3410,2013,30,54
3411,2013,31,54
3412,2013,32,54
3413,2013,33,54
3414,2013,34,54
3415,2013,35,54
3416,2013,36,54
3417,2013,37,54
3418,2013,38,54
3419,2013,39,54
3420,2013,40,54
3421,2013,41,54
3422,2013,42,54
3423,2013,43,54
3424,2013,44,54
3425,2013,45,54
3426,2013,46,54
3427,2013,47,54
3428,2013,48,54
3429,2013,49,54
3430,2013,50,54
3431,2013,51,54
3432,2013,52,54
3433,2013,53,54
3434,2013,54,54
3435,2013,55,54
3436,2013,56,54
3437,2013,57,54
3438,2013,58,54
3439,2013,59,54
3440,2013,60,54
3441,2013,61,54
3442,2013,62,54
3443,2013,63,54
3444,2013,64,54
3445,2013,0,53
3446,2013,1,53
3447,2013,2,53
3448,2013,3,53
3449,2013,4,53
3450,2013,5,53
3451,2013,6,53
3452,2013,7,53
3453,2013,8,53
3454,2013,9,53
3455,2013,10,53
3456,2013,11,53
3457,2013,12,53
3458,2013,13,53
3459,2013,14,53
3460,2013,15,53
3461,2013,16,53
3462,2013,17,53
3463,2013,18,53
3464,2013,19,53
3465,2013,20,53
3466,2013,21,53
3467,2013,22,53
3468,2013,23,53
3469,2013,24,53
3470,2013,25,53
3471,2013,26,53
3472,2013,27,53
3473,2013,28,53
3474,2013,29,53
3475,2013,30,53
3476,2013,31,53
3477,2013,32,53
3478,2013,33,53
3479,2013,34,53
3480,2013,35,53
3481,2013,36,53
3482,2013,37,53
3483,2013,38,53
3484,2013,39,53
3485,2013,40,53
3486,2013,41,53
3487,2013,42,53
3488,2013,43,53
3489,2013,44,53
3490,2013,45,53
3491,2013,46,53
3492,2013,47,53
3493,2013,48,53
3494,2013,49,53
3495,2013,50,53
3496,2013,51,53
3497,2013,52,53
3498,2013,53,53
3499,2013,54,53
3500,2013,55,53
3501,2013,56,53
3502,2013,57,53
3503,2013,58,53
3504,2013,59,53
3505,2013,60,53
3506,2013,61,53
3507,2013,62,53
3508,2013,63,53
3509,2013,64,53
3510,2013,0,52
3511,2013,1,52
3512,2013,2,52
3513,2013,3,52
3514,2013,4,52
3515,2013,5,52
3516,2013,6,52
3517,2013,7,52
3518,2013,8,52
3519,2013,9,52
3520,2013,10,52
3521,2013,11,52
3522,2013,12,52
3523,2013,13,52
3524,2013,14,52
3525,2013,15,52
3526,2013,16,52
3527,2013,17,52
3528,2013,18,52
3529,2013,19,52
3530,2013,20,52
3531,2013,21,52
3532,2013,22,52
3533,2013,23,52
3534,2013,24,52
3535,2013,25,52
3536,2013,26,52
3537,2013,27,52
3538,2013,28,52
3539,2013,29,52
3540,2013,30,52
3541,2013,31,52
3542,2013,32,52
3543,2013,33,52
3544,2013,34,52
3545,2013,35,52
3546,2013,36,52
3547,2013,37,52
3548,2013,38,52
3549,2013,39,52
3550,2013,40,52
3551,2013,41,52
3552,2013,42,52
3553,2013,43,52
3554,2013,44,52
3555,2013,45,52
3556,2013,46,52
3557,2013,47,52
3558,2013,48,52
3559,2013,49,52
3560,2013,50,52
3561,2013,51,52
3562,2013,52,52
3563,2013,53,52
3564,2013,54,52
3565,2013,55,52
3566,2013,56,52
3567,2013,57,52
3568,2013,58,52
3569,2013,59,52
3570,2013,60,52
3571,2013,61,52
3572,2013,62,52
3573,2013,63,52
3574,2013,64,52
3575,2013,0,51
3576,2013,1,51
3577,2013,2,51
3578,2013,3,51
3579,2013,4,51
3580,2013,5,51
3581,2013,6,51
3582,2013,7,51
3583,2013,8,51
3584,2013,9,51
3585,2013,10,51
3586,2013,11,51
3587,2013,12,51
3588,2013,13,51
3589,2013,14,51
3590,2013,15,51
3591,2013,16,51
3592,2013,17,51
3593,2013,18,51
3594,2013,19,51
3595,2013,20,51
3596,2013,21,51
3597,2013,22,51
3598,2013,23,51
3599,2013,24,51
3600,2013,25,51
3601,2013,26,51
3602,2013,27,51
3603,2013,28,51
3604,2013,29,51
3605,2013,30,51
3606,2013,31,51
3607,2013,32,51
3608,2013,33,51
3609,2013,34,51
3610,2013,35,51
3611,2013,36,51
3612,2013,37,51
3613,2013,38,51
3614,2013,39,51
3615,2013,40,51
3616,2013,41,51
3617,2013,42,51
3618,2013,43,51
3619,2013,44,51
3620,2013,45,51
3621,2013,46,51
3622,2013,47,51
3623,2013,48,51
3624,2013,49,51
3625,2013,50,51
3626,2013,51,51
3627,2013,52,51
3628,2013,53,51
3629,2013,54,51
3630,2013,55,51
3631,2013,56,51
3632,2013,57,51
3633,2013,58,51
3634,2013,59,51
3635,2013,60,51
3636,2013,61,51
3637,2013,62,51
3638,2013,63,51
3639,2013,64,51
3640,2013,0,50
3641,2013,1,50
3642,2013,2,50
3643,2013,3,50
3644,2013,4,50
3645,2013,5,50
3646,2013,6,50
3647,2013,7,50
3648,2013,8,50
3649,2013,9,50
3650,2013,10,50
3651,2013,11,50
3652,2013,12,50
3653,2013,13,50
3654,2013,14,50
3655,2013,15,50
3656,2013,16,50
3657,2013,17,50
3658,2013,18,50
3659,2013,19,50
3660,2013,20,50
3661,2013,21,50
3662,2013,22,50
3663,2013,23,50
3664,2013,24,50
3665,2013,25,50
3666,2013,26,50
3667,2013,27,50
3668,2013,28,50
3669,2013,29,50
3670,2013,30,50
3671,2013,31,50
3672,2013,32,50
3673,2013,33,50
3674,2013,34,50
3675,2013,35,50
3676,2013,36,50
3677,2013,37,50
3678,2013,38,50
3679,2013,39,50
3680,2013,40,50
3681,2013,41,50
3682,2013,42,50
3683,2013,43,50
3684,2013,44,50
3685,2013,45,50
3686,2013,46,50
3687,2013,47,50
3688,2013,48,50
3689,2013,49,50
3690,2013,50,50
3691,2013,51,50
3692,2013,52,50
3693,2013,53,50
3694,2013,54,50
3695,2013,55,50
3696,2013,56,50
3697,2013,57,50
3698,2013,58,50
3699,2013,59,50
3700,2013,60,50
3701,2013,61,50
3702,2013,62,50
3703,2013,63,50
3704,2013,64,50
3705,2013,0,49
3706,2013,1,49
3707,2013,2,49
3708,2013,3,49
3709,2013,4,49
3710,2013,5,49
3711,2013,6,49
3712,2013,7,49
3713,2013,8,49
3714,2013,9,49
3715,2013,10,49
3716,2013,11,49
3717,2013,12,49
3718,2013,13,49
3719,2013,14,49
3720,2013,15,49
3721,2013,16,49
3722,2013,17,49
3723,2013,18,49
3724,2013,19,49
3725,2013,20,49
3726,2013,21,49
3727,2013,22,49
3728,2013,23,49
3729,2013,24,49
3730,2013,25,49
3731,2013,26,49
3732,2013,27,49
3733,2013,28,49
3734,2013,29,49
3735,2013,30,49
3736,2013,31,49
3737,2013,32,49
3738,2013,33,49
3739,2013,34,49
3740,2013,35,49
3741,2013,36,49
3742,2013,37,49
3743,2013,38,49
3744,2013,39,49
3745,2013,40,49
3746,2013,41,49
3747,2013,42,49
3748,2013,43,49
3749,2013,44,49
3750,2013,45,49
3751,2013,46,49
3752,2013,47,49
3753,2013,48,49
3754,2013,49,49
3755,2013,50,49
3756,2013,51,49
3757,2013,52,49
3758,2013,53,49
3759,2013,54,49
3760,2013,55,49
3761,2013,56,49
3762,2013,57,49
3763,2013,58,49
3764,2013,59,49
3765,2013,60,49
3766,2013,61,49
3767,2013,62,49
3768,2013,63,49
3769,2013,64,49
3770,2013,0,48
3771,2013,1,48
3772,2013,2,48
3773,2013,3,48
3774,2013,4,48
3775,2013,5,48
3776,2013,6,48
3777,2013,7,48
3778,2013,8,48
3779,2013,9,48
3780,2013,10,48
3781,2013,11,48
3782,2013,12,48
3783,2013,13,48
3784,2013,14,48
3785,2013,15,48
3786,2013,16,48
3787,2013,17,48
3788,2013,18,48
3789,2013,19,48
3790,2013,20,48
3791,2013,21,48
3792,2013,22,48
3793,2013,23,48
3794,2013,24,48
3795,2013,25,48
3796,2013,26,48
3797,2013,27,48
3798,2013,28,48
3799,2013,29,48
3800,2013,30,48
3801,2013,31,48
3802,2013,32,48
3803,2013,33,48
3804,2013,34,48
3805,2013,35,48
3806,2013,36,48
3807,2013,37,48
3808,2013,38,48
3809,2013,39,48
3810,2013,40,48
3811,2013,41,48
3812,2013,42,48
3813,2013,43,48
3814,2013,44,48
3815,2013,45,48
3816,2013,46,48
3817,2013,47,48
3818,2013,48,48
3819,2013,49,48
3820,2013,50,48
3821,2013,51,48
3822,2013,52,48
3823,2013,53,48
3824,2013,54,48
3825,2013,55,48
3826,2013,56,48
3827,2013,57,48
3828,2013,58,48
3829,2013,59,48
3830,2013,60,48
3831,2013,61,48
3832,2013,62,48
3833,2013,63,48
3834,2013,64,48
3835,2013,0,47
3836,2013,1,47
3837,2013,2,47
3838,2013,3,47
3839,2013,4,47
3840,2013,5,47
3841,2013,6,47
3842,2013,7,47
3843,2013,8,47
3844,2013,9,47
3845,2013,10,47
3846,2013,11,47
3847,2013,12,47
3848,2013,13,47
3849,2013,14,47
3850,2013,15,47
3851,2013,16,47
3852,2013,17,47
3853,2013,18,47
3854,2013,19,47
3855,2013,20,47
3856,2013,21,47
3857,2013,22,47
3858,2013,23,47
3859,2013,24,47
3860,2013,25,47
3861,2013,26,47
3862,2013,27,47
3863,2013,28,47
3864,2013,29,47
3865,2013,30,47
3866,2013,31,47
3867,2013,32,47
3868,2013,33,47
3869,2013,34,47
3870,2013,35,47
3871,2013,36,47
3872,2013,37,47
3873,2013,38,47
3874,2013,39,47
3875,2013,40,47
3876,2013,41,47
3877,2013,42,47
3878,2013,43,47
3879,2013,44,47
3880,2013,45,47
3881,2013,46,47
3882,2013,47,47
3883,2013,48,47
3884,2013,49,47
3885,2013,50,47
3886,2013,51,47
3887,2013,52,47
3888,2013,53,47
3889,2013,54,47
3890,2013,55,47
3891,2013,56,47
3892,2013,57,47
3893,2013,58,47
3894,2013,59,47
3895,2013,60,47
3896,2013,61,47
3897,2013,62,47
3898,2013,63,47
3899,2013,64,47
3900,2013,0,46
3901,2013,1,46
3902,2013,2,46
3903,2013,3,46
3904,2013,4,46
3905,2013,5,46
3906,2013,6,46
3907,2013,7,46
3908,2013,8,46
3909,2013,9,46
3910,2013,10,46
3911,2013,11,46
3912,2013,12,46
3913,2013,13,46
3914,2013,14,46
3915,2013,15,46
3916,2013,16,46
3917,2013,17,46
3918,2013,18,46
3919,2013,19,46
3920,2013,20,46
3921,2013,21,46
3922,2013,22,46
3923,2013,23,46
3924,2013,24,46
3925,2013,25,46
3926,2013,26,46
3927,2013,27,46
3928,2013,28,46
3929,2013,29,46
3930,2013,30,46
3931,2013,31,46
3932,2013,32,46
3933,2013,33,46
3934,2013,34,46
3935,2013,35,46
3936,2013,36,46
3937,2013,37,46
3938,2013,38,46
3939,2013,39,46
3940,2013,40,46
3941,2013,41,46
3942,2013,42,46
3943,2013,43,46
3944,2013,44,46
3945,2013,45,46
3946,2013,46,46
3947,2013,47,46
3948,2013,48,46
3949,2013,49,46
3950,2013,50,46
3951,2013,51,46
3952,2013,52,46
3953,2013,53,46
3954,2013,54,46
3955,2013,55,46
3956,2013,56,46
3957,2013,57,46
3958,2013,58,46
3959,2013,59,46
3960,2013,60,46
3961,2013,61,46
3962,2013,62,46
3963,2013,63,46
3964,2013,64,46
3965,2013,0,45
3966,2013,1,45
3967,2013,2,45
3968,2013,3,45
3969,2013,4,45
3970,2013,5,45
3971,2013,6,45
3972,2013,7,45
3973,2013,8,45
3974,2013,9,45
3975,2013,10,45
3976,2013,11,45
3977,2013,12,45
3978,2013,13,45
3979,2013,14,45
3980,2013,15,45
3981,2013,16,45
3982,2013,17,45
3983,2013,18,45
3984,2013,19,45
3985,2013,20,45
3986,2013,21,45
3987,2013,22,45
3988,2013,23,45
3989,2013,24,45
3990,2013,25,45
3991,2013,26,45
3992,2013,27,45
3993,2013,28,45
3994,2013,29,45
3995,2013,30,45
3996,2013,31,45
3997,2013,32,45
3998,2013,33,45
3999,2013,34,45
4000,2013,35,45
4001,2013,36,45
4002,2013,37,45
4003,2013,38,45
4004,2013,39,45
4005,2013,40,45
4006,2013,41,45
4007,2013,42,45
4008,2013,43,45
4009,2013,44,45
4010,2013,45,45
4011,2013,46,45
4012,2013,47,45
4013,2013,48,45
4014,2013,49,45
4015,2013,50,45
4016,2013,51,45
4017,2013,52,45
4018,2013,53,45
4019,2013,54,45
4020,2013,55,45
4021,2013,56,45
4022,2013,57,45
4023,2013,58,45
4024,2013,59,45
4025,2013,60,45
4026,2013,61,45
4027,2013,62,45
4028,2013,63,45
4029,2013,64,45
4030,2013,0,44
4031,2013,1,44
4032,2013,2,44
4033,2013,3,44
4034,2013,4,44
4035,2013,5,44
4036,2013,6,44
4037,2013,7,44
4038,2014,8,44
4039,2014,9,44
4040,2014,10,44
4041,2014,11,44
4042,2014,12,44
4043,2014,13,44
4044,2014,14,44
4045,2014,15,44
4046,2014,16,44
4047,2014,17,44
4048,2014,18,44
4049,2014,19,44
4050,2014,20,44
4051,2014,21,44
4052,2014,22,44
4053,2014,23,44
4054,2014,24,44
4055,2014,25,44
4056,2014,26,44
4057,2014,27,44
4058,2014,28,44
4059,2014,29,44
4060,2014,30,44
4061,2014,31,44
4062,2014,32,44
4063,2014,33,44
4064,2014,34,44
4065,2014,35,44
4066,2014,36,44
4067,2014,37,44
4068,2014,38,44
4069,2014,39,44
4070,2014,40,44
4071,2014,41,44
4072,2014,42,44
4073,2014,43,44
4074,2014,44,44
4075,2014,45,44
4076,2014,46,44
4077,2014,47,44
4078,2014,48,44
4079,2014,49,44
4080,2014,50,44
4081,2014,51,44
4082,2014,52,44
4083,2014,53,44
4084,2014,54,44
4085,2014,55,44
4086,2014,56,44
4087,2014,57,44
4088,2014,58,44
4089,2014,59,44
4090,2014,60,44
4091,2014,61,44
4092,2014,62,44
4093,2014,63,44
4094,2014,64,44
4095,2014,0,43
4096,2014,1,43
4097,2014,2,43
4098,2014,3,43
4099,2014,4,43
4100,2014,5,43
4101,2014,6,43
4102,2014,7,43
4103,2014,8,43
4104,2014,9,43
4105,2014,10,43
4106,2014,11,43
4107,2014,12,43
4108,2014,13,43
4109,2014,14,43
4110,2014,15,43
4111,2014,16,43
4112,2014,17,43
4113,2014,18,43
4114,2014,19,43
4115,2014,20,43
4116,2014,21,43
4117,2014,22,43
4118,2014,23,43
4119,2014,24,43
4120,2014,25,43
4121,2014,26,43
4122,2014,27,43
4123,2014,28,43
4124,2014,29,43
4125,2014,30,43
4126,2014,31,43
4127,2014,32,43
4128,2014,33,43
4129,2014,34,43
4130,2014,35,43
4131,2014,36,43
4132,2014,37,43
4133,2014,38,43
4134,2014,39,43
4135,2014,40,43
4136,2014,41,43
4137,2014,42,43
4138,2014,43,43
4139,2014,44,43
4140,2014,45,43
4141,2014,46,43
4142,2014,47,43
4143,2014,48,43
4144,2014,49,43
4145,2014,50,43
4146,2014,51,43
4147,2014,52,43
4148,2014,53,43
4149,2014,54,43
4150,2014,55,43
4151,2014,56,43
4152,2014,57,43
4153,2014,58,43
4154,2014,59,43
4155,2014,60,43
4156,2014,61,43
4157,2014,62,43
4158,2014,63,43
4159,2014,64,43
4160,2014,0,42
4161,2014,1,42
4162,2014,2,42
4163,2014,3,42
4164,2014,4,42
4165,2014,5,42
4166,2014,6,42
4167,2014,7,42
4168,2014,8,42
4169,2014,9,42
4170,2014,10,42
4171,2014,11,42
4172,2014,12,42
4173,2014,13,42
4174,2014,14,42
4175,2014,15,42
4176,2014,16,42
4177,2014,17,42
4178,2014,18,42
4179,2014,19,42
4180,2014,20,42
4181,2014,21,42
4182,2014,22,42
4183,2014,23,42
4184,2014,24,42
4185,2014,25,42
4186,2014,26,42
4187,2014,27,42
4188,2014,28,42
4189,2014,29,42
4190,2014,30,42
4191,2014,31,42
4192,2014,32,42
4193,2014,33,42
4194,2014,34,42
4195,2014,35,42
4196,2014,36,42
4197,2014,37,42
4198,2014,38,42
4199,2014,39,42
4200,2014,40,42
4201,2014,41,42
4202,2014,42,42
4203,2014,43,42
4204,2014,44,42
4205,2014,45,42
4206,2014,46,42
4207,2014,47,42
4208,2014,48,42
4209,2014,49,42
4210,2014,50,42
4211,2014,51,42
4212,2014,52,42
4213,2014,53,42
4214,2014,54,42
4215,2014,55,42
4216,2014,56,42
4217,2014,57,42
4218,2014,58,42
4219,2014,59,42
4220,2014,60,42
4221,2014,61,42
4222,2014,62,42
4223,2014,63,42
4224,2014,64,42
4225,2014,0,41
4226,2014,1,41
4227,2014,2,41
4228,2014,3,41
4229,2014,4,41
4230,2014,5,41
4231,2014,6,41
4232,2014,7,41
4233,2014,8,41
4234,2014,9,41
4235,2014,10,41
4236,2014,11,41
4237,2014,12,41
4238,2014,13,41
4239,2014,14,41
4240,2014,15,41
4241,2014,16,41
4242,2014,17,41
4243,2014,18,41
4244,2014,19,41
4245,2014,20,41
4246,2014,21,41
4247,2014,22,41
4248,2014,23,41
4249,2014,24,41
4250,2014,25,41
4251,2014,26,41
4252,2014,27,41
4253,2014,28,41
4254,2014,29,41
4255,2014,30,41
4256,2014,31,41
4257,2014,32,41
4258,2014,33,41
4259,2014,34,41
4260,2014,35,41
4261,2014,36,41
4262,2014,37,41
4263,2014,38,41
4264,2014,39,41
4265,2014,40,41
4266,2014,41,41
4267,2014,42,41
4268,2014,43,41
4269,2014,44,41
4270,2014,45,41
4271,2014,46,41
4272,2014,47,41
4273,2014,48,41
4274,2014,49,41
4275,2014,50,41
4276,2014,51,41
4277,2014,52,41
4278,2014,53,41
4279,2014,54,41
4280,2014,55,41
4281,2014,56,41
4282,2014,57,41
4283,2014,58,41
4284,2014,59,41
4285,2014,60,41
4286,2014,61,41
4287,2014,62,41
4288,2014,63,41
4289,2014,64,41
4290,2014,0,40
4291,2014,1,40
4292,2014,2,40
4293,2014,3,40
4294,2014,4,40
4295,2014,5,40
